siren,nic,siret,statutDiffusionEtablissement,dateCreationEtablissement,trancheEffectifsEtablissement,anneeEffectifsEtablissement,activitePrincipaleRegistreMetiersEtablissement,dateDernierTraitementEtablissement,etablissementSiege,etatAdministratifUniteLegale,statutDiffusionUniteLegale,unitePurgeeUniteLegale,dateCreationUniteLegale,categorieJuridiqueUniteLegale,denominationUniteLegale,sigleUniteLegale,sexeUniteLegale,nomUniteLegale,nomUsageUniteLegale,prenom1UniteLegale,prenom2UniteLegale,prenom3UniteLegale,prenom4UniteLegale,prenomUsuelUniteLegale,pseudonymeUniteLegale,activitePrincipaleUniteLegale,nomenclatureActivitePrincipaleUniteLegale,identifiantAssociationUniteLegale,economieSocialeSolidaireUniteLegale,societeMissionUniteLegale,trancheEffectifsUniteLegale,anneeEffectifsUniteLegale,nicSiegeUniteLegale,dateDernierTraitementUniteLegale,categorieEntreprise,anneeCategorieEntreprise,complementAdresseEtablissement,numeroVoieEtablissement,indiceRepetitionEtablissement,dernierNumeroVoieEtablissement,typeVoieEtablissement,libelleVoieEtablissement,codePostalEtablissement,libelleCommuneEtablissement,libelleCommuneEtrangerEtablissement,codeCommuneEtablissement,codePaysEtrangerEtablissement,libellePaysEtrangerEtablissement,identifiantAdresseEtablissement,coordonneeLambertAbscisseEtablissement,coordonneeLambertOrdonneeEtablissement,etatAdministratifEtablissement,enseigne1Etablissement,enseigne2Etablissement,enseigne3Etablissement,denominationUsuelleEtablissement,activitePrincipaleEtablissement,nomenclatureActivitePrincipaleEtablissement,caractereEmployeurEtablissement,activitePrincipaleNAF25Etablissement
755800646,00423,75580064600423,O,2021-09-01,22,2023,,2025-12-05T20:20:59.183,false,A,O,,1955-01-01,5710,BERGER LEVRAULT,BL,,,,,,,,,,58.29C,NAFRev2,,N,N,42,2023,00373,2025-12-06T05:43:37.548,ETI,2023,,361,,,ALLEE,DES NOISETIERS,69760,LIMONEST,,69116,,,691160600_B,837770.2736334017,6525460.933656943,A,,,,,58.29C,NAFRev2,O,58.29Y
755800646,00431,75580064600431,O,2022-02-01,NN,,,2025-12-05T16:43:47.588,false,A,O,,1955-01-01,5710,BERGER LEVRAULT,BL,,,,,,,,,,58.29C,NAFRev2,,N,N,42,2023,00373,2025-12-06T05:43:37.548,ETI,2023,,24,,,RUE,BRILLAT-SAVARIN,26300,CHATEAUNEUF-SUR-ISERE,,26084,,,260840030_B,856497.6246382984,6435686.010258439,A,,,,,58.29C,NAFRev2,N,58.29Y
755800646,00449,75580064600449,O,2021-08-28,NN,,,2025-12-06T04:02:43.223,false,A,O,,1955-01-01,5710,BERGER LEVRAULT,BL,,,,,,,,,,58.29C,NAFRev2,,N,N,42,2023,00373,2025-12-06T05:43:37.548,ETI,2023,,74,A,,RUE,DE PARIS,35000,RENNES,,35238,,,352387090_B,353320.51891220326,6789455.764343037,A,,,,,58.29C,NAFRev2,N,58.29Y
755800646,00464,75580064600464,O,2022-04-01,NN,,,2025-12-05T18:30:15.642,false,A,O,,1955-01-01,5710,BERGER LEVRAULT,BL,,,,,,,,,,58.29C,NAFRev2,,N,N,42,2023,00373,2025-12-06T05:43:37.548,ETI,2023,,300,,,AVENUE,DES MASSETTES,73190,CHALLES-LES-EAUX,,73064,,,730640480_B,931765.1034680731,6498340.431866188,A,,,,,58.29C,NAFRev2,O,58.29Y
755800646,00472,75580064600472,O,2022-04-01,NN,,,2025-12-06T04:09:51.126,false,A,O,,1955-01-01,5710,BERGER LEVRAULT,BL,,,,,,,,,,58.29C,NAFRev2,,N,N,42,2023,00373,2025-12-06T05:43:37.548,ETI,2023,,3,,,IMPASSE,DE PINCONLIEU,60000,BEAUVAIS,,60057,,,600573401_B,635526.0734533865,6926961.528490804,A,,,,,58.29C,NAFRev2,N,58.29Y
755800646,00480,75580064600480,O,2022-05-01,12,2023,,2025-12-06T04:36:08.792,false,A,O,,1955-01-01,5710,BERGER LEVRAULT,BL,,,,,,,,,,58.29C,NAFRev2,,N,N,42,2023,00373,2025-12-06T05:43:37.548,ETI,2023,,158,,,RUE,MARGUERITE ET RENE FILHOL,47300,VILLENEUVE-SUR-LOT,,47323,,,473233771_B,519931.52,6370060.04,A,,,,,58.29C,NAFRev2,O,58.29Y
755800646,00514,75580064600514,O,2023-01-01,NN,,,2025-12-05T16:57:07.362,false,A,O,,1955-01-01,5710,BERGER LEVRAULT,BL,,,,,,,,,,58.29C,NAFRev2,,N,N,42,2023,00373,2025-12-06T05:43:37.548,ETI,2023,,,,,RUE,AMPERE,59236,FRELINGHIEN,,59252,,,592520016_B,695193.5322111987,7067954.517008005,A,,,,,58.29C,NAFRev2,N,58.29Y
755800646,00522,75580064600522,O,2023-09-25,NN,,,2025-12-05T16:30:38.614,false,A,O,,1955-01-01,5710,BERGER LEVRAULT,BL,,,,,,,,,,58.29C,NAFRev2,,N,N,42,2023,00373,2025-12-06T05:43:37.548,ETI,2023,ZAC DE LA QUERILLERE,9,,,RUE,FOREZ SUD,42170,SAINT-JUST-SAINT-RAMBERT,,42279,,,422790701_B,799453.74,6492061.7,A,,,,,58.29C,NAFRev2,O,58.29Y
755800646,00530,75580064600530,O,2023-11-06,NN,,,2025-12-05T19:33:12.922,false,A,O,,1955-01-01,5710,BERGER LEVRAULT,BL,,,,,,,,,,58.29C,NAFRev2,,N,N,42,2023,00373,2025-12-06T05:43:37.548,ETI,2023,,471,,,RUE,CHARLES NUNGESSER,34130,MAUGUIO,,34154,,,341540752_B,775453.577748002,6276887.008808769,A,,,,,58.29C,NAFRev2,N,58.29Y
788876522,00020,78887652200020,O,2014-02-01,NN,,,2025-12-06T03:48:27.036,false,A,O,,2012-10-19,5710,EFLUID,,,,,,,,,,,58.29C,NAFRev2,,,,32,2023,00038,2025-12-06T05:25:39.602,ETI,2023,,29,,,RUE,DES PYRAMIDES,75001,PARIS,,75101,,,751017902_B,651126.4251628993,6863118.726113208,A,,,,,58.29C,NAFRev2,N,58.29Y
788876522,00038,78887652200038,O,2017-10-01,32,2023,,2025-12-06T03:42:16.5,true,A,O,,2012-10-19,5710,EFLUID,,,,,,,,,,,58.29C,NAFRev2,,,,32,2023,00038,2025-12-06T05:25:39.602,ETI,2023,,2,B,,RUE,ARDANT DU PICQ,57000,METZ,,57463,,,574630410_B,931639.7386773915,6896778.6390855275,A,,,,,58.29C,NAFRev2,O,58.29Y
790672588,00031,79067258800031,O,2016-04-01,31,2023,,2025-12-05T20:41:38.877,true,A,O,,2013-01-18,5710,AKENEO,,,,,,,,,,,58.29C,NAFRev2,,N,,31,2023,00031,2025-12-06T09:14:25.779,ETI,2023,,2,,,PLACE,GENERAL MELLINET,44100,NANTES,,44109,,,441093616_B,353848.4188082054,6689070.935511848,A,,,,,58.29C,NAFRev2,O,58.29Y
790672588,00049,79067258800049,O,2024-03-01,NN,,,2025-12-06T04:54:10.604,false,A,O,,2013-01-18,5710,AKENEO,,,,,,,,,,,58.29C,NAFRev2,,N,,31,2023,00031,2025-12-06T09:14:25.779,ETI,2023,,4,,,RUE,JULES LEFEBVRE,75009,PARIS,,75109,,,751095093_B,650691.0191068854,6864712.920222542,A,,,,AKENEO,58.29C,NAFRev2,O,58.29Y
